38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:08:46.0 (50467)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
12:08:46.0 (77154)|EXECUTION_STARTED
12:08:46.0 (80989)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqU|VF: /apex/kdKnowledgeListPage
12:08:46.0 (22177307)|SYSTEM_MODE_ENTER|true
12:08:46.0 (22496434)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
12:08:46.0 (22509339)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
12:08:46.0 (22517485)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
12:08:46.0 (22524951)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
12:08:46.0 (22531989)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
12:08:46.0 (22539030)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
12:08:46.0 (22546194)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
12:08:46.0 (22552713)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
12:08:46.0 (22563875)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
12:08:46.0 (22571256)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
12:08:46.0 (22578816)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
12:08:46.0 (22586253)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
12:08:46.0 (22593962)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
12:08:46.0 (22601743)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
12:08:46.0 (22608405)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
12:08:46.0 (22615223)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
12:08:46.0 (22622182)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
12:08:46.0 (22628776)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
12:08:46.0 (22638523)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
12:08:46.0 (22647074)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
12:08:46.0 (22654664)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
12:08:46.0 (22778422)|HEAP_ALLOCATE|[72]|Bytes:3
12:08:46.0 (22808880)|HEAP_ALLOCATE|[77]|Bytes:152
12:08:46.0 (22820745)|HEAP_ALLOCATE|[342]|Bytes:408
12:08:46.0 (22833251)|HEAP_ALLOCATE|[355]|Bytes:408
12:08:46.0 (22843778)|HEAP_ALLOCATE|[467]|Bytes:48
12:08:46.0 (22867609)|HEAP_ALLOCATE|[139]|Bytes:6
12:08:46.0 (22881992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
12:08:46.0 (22891117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:129
12:08:46.0 (22903303)|METHOD_ENTRY|[1]|01p6F0000084OtI|auMainTopCompCtrl.auMainTopCompCtrl()
12:08:46.0 (22909393)|STATEMENT_EXECUTE|[1]
12:08:46.0 (22913106)|STATEMENT_EXECUTE|[1]
12:08:46.0 (22914705)|STATEMENT_EXECUTE|[3]
12:08:46.0 (22920648)|HEAP_ALLOCATE|[3]|Bytes:4
12:08:46.0 (22946347)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
12:08:46.0 (22952242)|STATEMENT_EXECUTE|[4]
12:08:46.0 (22955737)|HEAP_ALLOCATE|[4]|Bytes:4
12:08:46.0 (22963699)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
12:08:46.0 (22968585)|STATEMENT_EXECUTE|[5]
12:08:46.0 (22970821)|HEAP_ALLOCATE|[5]|Bytes:4
12:08:46.0 (22977414)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
12:08:46.0 (22981942)|STATEMENT_EXECUTE|[6]
12:08:46.0 (22984071)|HEAP_ALLOCATE|[6]|Bytes:4
12:08:46.0 (22990058)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
12:08:46.0 (22994005)|STATEMENT_EXECUTE|[7]
12:08:46.0 (22996395)|HEAP_ALLOCATE|[7]|Bytes:4
12:08:46.0 (23001924)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
12:08:46.0 (23006067)|STATEMENT_EXECUTE|[8]
12:08:46.0 (23008288)|HEAP_ALLOCATE|[8]|Bytes:4
12:08:46.0 (23014054)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
12:08:46.0 (23017726)|STATEMENT_EXECUTE|[9]
12:08:46.0 (23020004)|HEAP_ALLOCATE|[9]|Bytes:4
12:08:46.0 (23025596)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
12:08:46.0 (23029825)|STATEMENT_EXECUTE|[10]
12:08:46.0 (23032286)|HEAP_ALLOCATE|[10]|Bytes:4
12:08:46.0 (23037689)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
12:08:46.0 (23041637)|STATEMENT_EXECUTE|[11]
12:08:46.0 (23043757)|HEAP_ALLOCATE|[11]|Bytes:4
12:08:46.0 (23049163)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
12:08:46.0 (23052963)|STATEMENT_EXECUTE|[12]
12:08:46.0 (23055203)|HEAP_ALLOCATE|[12]|Bytes:4
12:08:46.0 (23061748)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
12:08:46.0 (23065821)|STATEMENT_EXECUTE|[13]
12:08:46.0 (23067812)|HEAP_ALLOCATE|[13]|Bytes:4
12:08:46.0 (23073408)|VARIABLE_ASSIGNMENT|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|51
12:08:46.0 (23077009)|STATEMENT_EXECUTE|[14]
12:08:46.0 (23079092)|HEAP_ALLOCATE|[14]|Bytes:4
12:08:46.0 (23085144)|VARIABLE_ASSIGNMENT|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|52
12:08:46.0 (23088996)|STATEMENT_EXECUTE|[15]
12:08:46.0 (23091555)|HEAP_ALLOCATE|[15]|Bytes:4
12:08:46.0 (23096820)|VARIABLE_ASSIGNMENT|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|53
12:08:46.0 (23100424)|STATEMENT_EXECUTE|[16]
12:08:46.0 (23102681)|HEAP_ALLOCATE|[16]|Bytes:4
12:08:46.0 (23108081)|VARIABLE_ASSIGNMENT|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|54
12:08:46.0 (23111853)|STATEMENT_EXECUTE|[17]
12:08:46.0 (23113973)|HEAP_ALLOCATE|[17]|Bytes:4
12:08:46.0 (23119963)|VARIABLE_ASSIGNMENT|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|55
12:08:46.0 (23123907)|STATEMENT_EXECUTE|[18]
12:08:46.0 (23126080)|HEAP_ALLOCATE|[18]|Bytes:4
12:08:46.0 (23131438)|VARIABLE_ASSIGNMENT|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|56
12:08:46.0 (23134901)|STATEMENT_EXECUTE|[19]
12:08:46.0 (23137132)|HEAP_ALLOCATE|[19]|Bytes:4
12:08:46.0 (23143086)|VARIABLE_ASSIGNMENT|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|57
12:08:46.0 (23146747)|STATEMENT_EXECUTE|[20]
12:08:46.0 (23149071)|HEAP_ALLOCATE|[20]|Bytes:4
12:08:46.0 (23154913)|VARIABLE_ASSIGNMENT|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|58
12:08:46.0 (23159413)|STATEMENT_EXECUTE|[21]
12:08:46.0 (23161665)|HEAP_ALLOCATE|[21]|Bytes:4
12:08:46.0 (23168022)|VARIABLE_ASSIGNMENT|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|59
12:08:46.0 (23172129)|STATEMENT_EXECUTE|[22]
12:08:46.0 (23174254)|HEAP_ALLOCATE|[22]|Bytes:4
12:08:46.0 (23179672)|VARIABLE_ASSIGNMENT|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|60
12:08:46.0 (23183635)|STATEMENT_EXECUTE|[23]
12:08:46.0 (23185784)|HEAP_ALLOCATE|[23]|Bytes:4
12:08:46.0 (23190903)|VARIABLE_ASSIGNMENT|[23]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|71
12:08:46.0 (23197790)|METHOD_EXIT|[1]|auMainTopCompCtrl
12:08:46.0 (23256299)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
12:08:46.0 (23265427)|VARIABLE_SCOPE_BEGIN|[42]|this|auMainTopCompCtrl|true|false
12:08:46.0 (23320548)|VARIABLE_ASSIGNMENT|[42]|this|{}|0x16c80ca5
12:08:46.0 (23329422)|STATEMENT_EXECUTE|[1]
12:08:46.0 (23331035)|STATEMENT_EXECUTE|[25]
12:08:46.0 (23332667)|STATEMENT_EXECUTE|[26]
12:08:46.0 (23334046)|STATEMENT_EXECUTE|[27]
12:08:46.0 (23335414)|STATEMENT_EXECUTE|[30]
12:08:46.0 (23337031)|STATEMENT_EXECUTE|[31]
12:08:46.0 (23338606)|STATEMENT_EXECUTE|[32]
12:08:46.0 (23339955)|STATEMENT_EXECUTE|[34]
12:08:46.0 (23341292)|STATEMENT_EXECUTE|[35]
12:08:46.0 (23342702)|STATEMENT_EXECUTE|[37]
12:08:46.0 (23349068)|HEAP_ALLOCATE|[43]|Bytes:6
12:08:46.0 (23398955)|STATEMENT_EXECUTE|[42]
12:08:46.0 (23400926)|STATEMENT_EXECUTE|[43]
12:08:46.0 (23507521)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x16c80ca5
12:08:46.0 (23519067)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|0
12:08:46.0 (23525959)|HEAP_ALLOCATE|[30]|Bytes:4
12:08:46.0 (23535391)|VARIABLE_ASSIGNMENT|[30]|this.iTypeOfScreen|0|0x16c80ca5
12:08:46.0 (23545356)|STATEMENT_EXECUTE|[45]
12:08:46.0 (24323134)|HEAP_ALLOCATE|[45]|Bytes:128
12:08:46.0 (24410575)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"iTypeOfScreen":0}|0x16c80ca5
12:08:46.0 (24424605)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"https://au-portal.li (90 more) ..."
12:08:46.0 (24438518)|VARIABLE_ASSIGNMENT|[35]|this.urlReportsSFA|"https://au-portal.li (90 more) ..."|0x16c80ca5
12:08:46.0 (24448421)|STATEMENT_EXECUTE|[47]
12:08:46.0 (24452046)|HEAP_ALLOCATE|[47]|Bytes:188
12:08:46.0 (24467379)|HEAP_ALLOCATE|[47]|Bytes:4
12:08:46.0 (24476886)|HEAP_ALLOCATE|[47]|Bytes:7
12:08:46.0 (24509952)|HEAP_ALLOCATE|[52]|Bytes:85
12:08:46.0 (24519292)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
12:08:46.0 (24523410)|STATEMENT_EXECUTE|[1]
12:08:46.0 (24529003)|SYSTEM_METHOD_EXIT|[1]|UserInfo
12:08:46.0 (24540134)|METHOD_ENTRY|[52]||System.UserInfo.getUserId()
12:08:46.0 (24607995)|METHOD_EXIT|[52]||System.UserInfo.getUserId()
12:08:46.0 (26236638)|SOQL_EXECUTE_BEGIN|[47]|Aggregations:0|SELECT SmallPhotoUrl, Account.Name, Account.RegionalOfficeId__r.RegionalOfficeName__c, Account.BranchId__r.BranchName__c, Name, Department, UserRole.Name FROM User WHERE User.ID = :tmpVar1
12:08:46.0 (31674634)|SOQL_EXECUTE_END|[47]|Rows:1
12:08:46.0 (31698528)|HEAP_ALLOCATE|[47]|Bytes:8
12:08:46.0 (31724897)|HEAP_ALLOCATE|[47]|Bytes:220
12:08:46.0 (31790351)|HEAP_ALLOCATE|[47]|Bytes:8
12:08:46.0 (31800518)|HEAP_ALLOCATE|[47]|Bytes:30
12:08:46.0 (31841424)|HEAP_ALLOCATE|[47]|Bytes:24
12:08:46.0 (31889527)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"iTypeOfScreen":0,"urlReportsSFA":"https://au-portal.li (90 more) ..."}|0x16c80ca5
12:08:46.0 (31910740)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"SmallPhotoUrl":"https://au-portal--c (41 more) ...","Name":"auPortal システム開発","UserRoleId":"00E6F000001SEaUUAW","Id":"0056F000006PtYlQAK","UserRole":{"Name":"コンシューマ事業本部","Id":"00E6F000001SEaUUAW"}}|0x35b3a1e4
12:08:46.0 (31930158)|VARIABLE_ASSIGNMENT|[34]|this.currentUser|{"SmallPhotoUrl":"https://au-portal--c (41 more) ...","Name":"auPortal システム開発","UserRoleId":"00E6F000001SEaUUAW","Id":"0056F000006PtYlQAK","UserRole":{"Name":"コンシューマ事業本部","Id":"00E6F000001SEaUUAW"}}|0x16c80ca5
