38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:14:13.0 (120367)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
17:14:13.0 (206440)|EXECUTION_STARTED
17:14:13.0 (213650)|CODE_UNIT_STARTED|[EXTERNAL]|0666F000006TarA|VF: /apex/auSwitchScreenPage
17:14:13.0 (95987218)|SYSTEM_MODE_ENTER|true
17:14:13.0 (97724581)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
17:14:13.0 (97761350)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
17:14:13.0 (97781771)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
17:14:13.0 (97801072)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
17:14:13.0 (97821792)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
17:14:13.0 (97840978)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
17:14:13.0 (97862983)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
17:14:13.0 (97881355)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
17:14:13.0 (97903194)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
17:14:13.0 (97927980)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
17:14:13.0 (97950570)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
17:14:13.0 (97971729)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
17:14:13.0 (97998933)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
17:14:13.0 (98024185)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
17:14:13.0 (98050196)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
17:14:13.0 (98075189)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
17:14:13.0 (98096969)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
17:14:13.0 (98118470)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
17:14:13.0 (98144982)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
17:14:13.0 (98170663)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
17:14:13.0 (98195806)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
17:14:13.0 (98220230)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
17:14:13.0 (98251727)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
17:14:13.0 (98282764)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
17:14:13.0 (98308684)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
17:14:13.0 (123859761)|HEAP_ALLOCATE|[72]|Bytes:3
17:14:13.0 (161427055)|HEAP_ALLOCATE|[77]|Bytes:152
17:14:13.0 (161477977)|HEAP_ALLOCATE|[342]|Bytes:408
17:14:13.0 (161519382)|HEAP_ALLOCATE|[355]|Bytes:408
17:14:13.0 (161562196)|HEAP_ALLOCATE|[467]|Bytes:48
17:14:13.0 (161647408)|HEAP_ALLOCATE|[139]|Bytes:6
17:14:13.0 (161701967)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
17:14:13.0 (183587979)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
17:14:13.0 (183676010)|METHOD_ENTRY|[1]|01p6F0000084OtI|auMainTopCompCtrl.auMainTopCompCtrl()
17:14:13.0 (183688521)|STATEMENT_EXECUTE|[1]
17:14:13.0 (183696002)|STATEMENT_EXECUTE|[1]
17:14:13.0 (183699661)|STATEMENT_EXECUTE|[3]
17:14:13.0 (183744467)|HEAP_ALLOCATE|[3]|Bytes:4
17:14:13.0 (183840505)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
17:14:13.0 (183850120)|STATEMENT_EXECUTE|[4]
17:14:13.0 (183855690)|HEAP_ALLOCATE|[4]|Bytes:4
17:14:13.0 (183869394)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
17:14:13.0 (183876024)|STATEMENT_EXECUTE|[5]
17:14:13.0 (183879483)|HEAP_ALLOCATE|[5]|Bytes:4
17:14:13.0 (183888971)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
17:14:13.0 (183894490)|STATEMENT_EXECUTE|[6]
17:14:13.0 (183897649)|HEAP_ALLOCATE|[6]|Bytes:4
17:14:13.0 (183906689)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
17:14:13.0 (183912079)|STATEMENT_EXECUTE|[7]
17:14:13.0 (183915220)|HEAP_ALLOCATE|[7]|Bytes:4
17:14:13.0 (183923168)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
17:14:13.0 (183930623)|STATEMENT_EXECUTE|[8]
17:14:13.0 (183933274)|HEAP_ALLOCATE|[8]|Bytes:4
17:14:13.0 (183941168)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
17:14:13.0 (183947968)|STATEMENT_EXECUTE|[9]
17:14:13.0 (183950525)|HEAP_ALLOCATE|[9]|Bytes:4
17:14:13.0 (183958606)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
17:14:13.0 (183967117)|STATEMENT_EXECUTE|[10]
17:14:13.0 (183969553)|HEAP_ALLOCATE|[10]|Bytes:4
17:14:13.0 (183981067)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
17:14:13.0 (183990262)|STATEMENT_EXECUTE|[11]
17:14:13.0 (183993781)|HEAP_ALLOCATE|[11]|Bytes:4
17:14:13.0 (184004405)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
17:14:13.0 (184012303)|STATEMENT_EXECUTE|[12]
17:14:13.0 (184016292)|HEAP_ALLOCATE|[12]|Bytes:4
17:14:13.0 (184025447)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
17:14:13.0 (184034060)|STATEMENT_EXECUTE|[13]
17:14:13.0 (184037253)|HEAP_ALLOCATE|[13]|Bytes:4
17:14:13.0 (184046171)|VARIABLE_ASSIGNMENT|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|51
17:14:13.0 (184055583)|STATEMENT_EXECUTE|[14]
17:14:13.0 (184058124)|HEAP_ALLOCATE|[14]|Bytes:4
17:14:13.0 (184068076)|VARIABLE_ASSIGNMENT|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|52
17:14:13.0 (184076448)|STATEMENT_EXECUTE|[15]
17:14:13.0 (184079080)|HEAP_ALLOCATE|[15]|Bytes:4
17:14:13.0 (184087321)|VARIABLE_ASSIGNMENT|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|53
17:14:13.0 (184094374)|STATEMENT_EXECUTE|[16]
17:14:13.0 (184097688)|HEAP_ALLOCATE|[16]|Bytes:4
17:14:13.0 (184105483)|VARIABLE_ASSIGNMENT|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|54
17:14:13.0 (184112716)|STATEMENT_EXECUTE|[17]
17:14:13.0 (184114903)|HEAP_ALLOCATE|[17]|Bytes:4
17:14:13.0 (184128122)|VARIABLE_ASSIGNMENT|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|55
17:14:13.0 (184134263)|STATEMENT_EXECUTE|[18]
17:14:13.0 (184137399)|HEAP_ALLOCATE|[18]|Bytes:4
17:14:13.0 (184148448)|VARIABLE_ASSIGNMENT|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|56
17:14:13.0 (184154040)|STATEMENT_EXECUTE|[19]
17:14:13.0 (184157655)|HEAP_ALLOCATE|[19]|Bytes:4
17:14:13.0 (184167975)|VARIABLE_ASSIGNMENT|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|57
17:14:13.0 (184175171)|STATEMENT_EXECUTE|[20]
17:14:13.0 (184177262)|HEAP_ALLOCATE|[20]|Bytes:4
17:14:13.0 (184186508)|VARIABLE_ASSIGNMENT|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|58
17:14:13.0 (184193312)|STATEMENT_EXECUTE|[21]
17:14:13.0 (184196650)|HEAP_ALLOCATE|[21]|Bytes:4
17:14:13.0 (184206200)|VARIABLE_ASSIGNMENT|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|59
17:14:13.0 (184212960)|STATEMENT_EXECUTE|[22]
17:14:13.0 (184215190)|HEAP_ALLOCATE|[22]|Bytes:4
17:14:13.0 (184227021)|VARIABLE_ASSIGNMENT|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|60
17:14:13.0 (184233844)|STATEMENT_EXECUTE|[23]
17:14:13.0 (184239730)|HEAP_ALLOCATE|[23]|Bytes:4
17:14:13.0 (184263283)|VARIABLE_ASSIGNMENT|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|61
17:14:13.0 (184273591)|STATEMENT_EXECUTE|[24]
17:14:13.0 (184278833)|HEAP_ALLOCATE|[24]|Bytes:4
17:14:13.0 (184298206)|VARIABLE_ASSIGNMENT|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|71
17:14:13.0 (184305974)|STATEMENT_EXECUTE|[25]
17:14:13.0 (184309658)|HEAP_ALLOCATE|[25]|Bytes:4
17:14:13.0 (184319193)|VARIABLE_ASSIGNMENT|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|81
17:14:13.0 (184326479)|STATEMENT_EXECUTE|[26]
17:14:13.0 (184329764)|HEAP_ALLOCATE|[26]|Bytes:4
17:14:13.0 (184338320)|VARIABLE_ASSIGNMENT|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|82
17:14:13.0 (184344999)|STATEMENT_EXECUTE|[27]
17:14:13.0 (184347129)|HEAP_ALLOCATE|[27]|Bytes:4
17:14:13.0 (184360053)|VARIABLE_ASSIGNMENT|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|83
17:14:13.0 (184385686)|METHOD_EXIT|[1]|auMainTopCompCtrl
17:14:13.0 (184397920)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
17:14:13.0 (184407992)|VARIABLE_SCOPE_BEGIN|[48]|this|auMainTopCompCtrl|true|false
17:14:13.0 (184515453)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x216d13bd
17:14:13.0 (184533805)|STATEMENT_EXECUTE|[1]
17:14:13.0 (184536521)|STATEMENT_EXECUTE|[29]
17:14:13.0 (184538418)|STATEMENT_EXECUTE|[30]
17:14:13.0 (184540155)|STATEMENT_EXECUTE|[31]
17:14:13.0 (184542558)|STATEMENT_EXECUTE|[34]
17:14:13.0 (184543988)|STATEMENT_EXECUTE|[35]
17:14:13.0 (184545382)|STATEMENT_EXECUTE|[36]
