38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:09:28.0 (56578)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
12:09:28.0 (90328)|EXECUTION_STARTED
12:09:28.0 (94404)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqU|VF: /apex/kdKnowledgeListPage
12:09:28.0 (279759)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqU
12:09:28.0 (4150239)|HEAP_ALLOCATE|[72]|Bytes:3
12:09:28.0 (4186388)|HEAP_ALLOCATE|[77]|Bytes:152
12:09:28.0 (4201299)|HEAP_ALLOCATE|[342]|Bytes:408
12:09:28.0 (4214436)|HEAP_ALLOCATE|[355]|Bytes:408
12:09:28.0 (4226570)|HEAP_ALLOCATE|[467]|Bytes:48
12:09:28.0 (4252746)|HEAP_ALLOCATE|[139]|Bytes:6
12:09:28.0 (4289836)|HEAP_ALLOCATE|[50]|Bytes:5
12:09:28.0 (4312574)|HEAP_ALLOCATE|[56]|Bytes:5
12:09:28.0 (4320983)|HEAP_ALLOCATE|[64]|Bytes:7
12:09:28.0 (7973244)|VARIABLE_SCOPE_BEGIN|[21]|kdKnowledgeListCtrl.COOKIE_CREATEDBY|String|false|true
12:09:28.0 (7987222)|VARIABLE_SCOPE_BEGIN|[36]|kdKnowledgeListCtrl.COOKIE_EXPIRATION_DATE|Integer|false|true
12:09:28.0 (7994964)|VARIABLE_SCOPE_BEGIN|[32]|kdKnowledgeListCtrl.COOKIE_FREETEXT|String|false|true
12:09:28.0 (8001409)|VARIABLE_SCOPE_BEGIN|[22]|kdKnowledgeListCtrl.COOKIE_HASMOVIE|String|false|true
12:09:28.0 (8007937)|VARIABLE_SCOPE_BEGIN|[35]|kdKnowledgeListCtrl.COOKIE_LABEL_INIT_SEARCH_FLG|String|false|true
12:09:28.0 (8015084)|VARIABLE_SCOPE_BEGIN|[15]|kdKnowledgeListCtrl.COOKIE_PREFIX|String|false|true
12:09:28.0 (8021464)|VARIABLE_SCOPE_BEGIN|[16]|kdKnowledgeListCtrl.COOKIE_STATUS|String|false|true
