36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
10:33:55.0 (79243)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
10:33:55.0 (126904)|EXECUTION_STARTED
10:33:55.0 (133476)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqZ|VF: /apex/saDailyreportlistforadmin
10:33:55.0 (961908)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqZ
10:33:55.0 (8449510)|HEAP_ALLOCATE|[72]|Bytes:3
10:33:55.0 (8509835)|HEAP_ALLOCATE|[77]|Bytes:152
10:33:55.0 (8522934)|HEAP_ALLOCATE|[342]|Bytes:408
10:33:55.0 (8535539)|HEAP_ALLOCATE|[355]|Bytes:408
10:33:55.0 (8547668)|HEAP_ALLOCATE|[467]|Bytes:48
10:33:55.0 (8572200)|HEAP_ALLOCATE|[139]|Bytes:6
10:33:55.0 (9079876)|HEAP_ALLOCATE|[50]|Bytes:5
10:33:55.0 (9106915)|HEAP_ALLOCATE|[56]|Bytes:5
10:33:55.0 (9116359)|HEAP_ALLOCATE|[64]|Bytes:7
10:33:55.0 (11303066)|VARIABLE_SCOPE_BEGIN|[39]|saDailyReportListForAdminCtl.BASE_QUERY_STRING|String|false|true
10:33:55.0 (11483349)|VARIABLE_SCOPE_BEGIN|[44]|saDailyReportListForAdminCtl.QUERY_LIMIT|String|false|true
10:33:55.0 (11492477)|VARIABLE_SCOPE_BEGIN|[45]|saDailyReportListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
10:33:55.0 (11500677)|VARIABLE_SCOPE_BEGIN|[43]|saDailyReportListForAdminCtl.SELECTOPTION_ALL|String|false|true
10:33:55.0 (11508399)|VARIABLE_SCOPE_BEGIN|[42]|saDailyReportListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
10:33:55.0 (11561497)|VARIABLE_SCOPE_BEGIN|[54]|saDailyReportListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
10:33:55.0 (15446027)|VF_DESERIALIZE_VIEWSTATE_END
10:33:55.0 (20456096)|SYSTEM_MODE_ENTER|true
