36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:46:02.0 (73347)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
11:46:02.0 (109984)|EXECUTION_STARTED
11:46:02.0 (114735)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqZ|VF: /apex/saDailyReportListForAdmin
11:46:02.0 (1716144)|SYSTEM_MODE_ENTER|true
11:46:02.0 (2193768)|VARIABLE_SCOPE_BEGIN|[39]|saDailyReportListForAdminCtl.BASE_QUERY_STRING|String|false|true
11:46:02.0 (2211964)|VARIABLE_SCOPE_BEGIN|[44]|saDailyReportListForAdminCtl.QUERY_LIMIT|String|false|true
11:46:02.0 (2219720)|VARIABLE_SCOPE_BEGIN|[45]|saDailyReportListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
11:46:02.0 (2227426)|VARIABLE_SCOPE_BEGIN|[43]|saDailyReportListForAdminCtl.SELECTOPTION_ALL|String|false|true
11:46:02.0 (2235051)|VARIABLE_SCOPE_BEGIN|[42]|saDailyReportListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
11:46:02.0 (2245474)|VARIABLE_SCOPE_BEGIN|[54]|saDailyReportListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
11:46:02.0 (2420742)|HEAP_ALLOCATE|[72]|Bytes:3
11:46:02.0 (2481246)|HEAP_ALLOCATE|[77]|Bytes:152
11:46:02.0 (2497505)|HEAP_ALLOCATE|[342]|Bytes:408
11:46:02.0 (2511784)|HEAP_ALLOCATE|[355]|Bytes:408
11:46:02.0 (2524304)|HEAP_ALLOCATE|[467]|Bytes:48
11:46:02.0 (2554025)|HEAP_ALLOCATE|[139]|Bytes:6
11:46:02.0 (2573767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:312
11:46:02.0 (2600087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
11:46:02.0 (2604916)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:46:02.0 (2610096)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:02.0 (2646528)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.QUERY_LIMIT|"1000"
11:46:02.0 (2653091)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:46:02.0 (2660863)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.QUERY_LIMIT_MAX|"10000"
11:46:02.0 (2665323)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:46:02.0 (2671700)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.SELECTOPTION_ALL|"2"
11:46:02.0 (2676142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:46:02.0 (2684008)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.SELECTOPTION_LASTMODIFIED|"1"
11:46:02.0 (2716640)|METHOD_ENTRY|[1]|01p6F000006sUQo|saDailyReportListForAdminCtl.saDailyReportListForAdminCtl()
11:46:02.0 (2724568)|STATEMENT_EXECUTE|[1]
11:46:02.0 (2730260)|STATEMENT_EXECUTE|[1]
11:46:02.0 (2762839)|HEAP_ALLOCATE|[50]|Bytes:5
11:46:02.0 (2791400)|HEAP_ALLOCATE|[56]|Bytes:5
11:46:02.0 (2799908)|HEAP_ALLOCATE|[64]|Bytes:7
11:46:02.0 (2828531)|SYSTEM_MODE_ENTER|false
11:46:02.0 (2843771)|HEAP_ALLOCATE|[39]|Bytes:5
11:46:02.0 (2853131)|STATEMENT_EXECUTE|[39]
11:46:02.0 (2857517)|HEAP_ALLOCATE|[39]|Bytes:215
11:46:02.0 (2871420)|VARIABLE_ASSIGNMENT|[39]|saDailyReportListForAdminCtl.BASE_QUERY_STRING|"SELECT RegionalOffic (195 more) ..."
11:46:02.0 (2876232)|STATEMENT_EXECUTE|[55]
11:46:02.0 (2878167)|STATEMENT_EXECUTE|[56]
11:46:02.0 (2899936)|HEAP_ALLOCATE|[56]|Bytes:4
11:46:02.0 (3081295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:02.0 (3097399)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x7cdfbd61
11:46:02.0 (3114424)|VARIABLE_ASSIGNMENT|[54]|saDailyReportListForAdminCtl.targetRecordsOption|[]|0x7cdfbd61
11:46:02.0 (3148781)|STATEMENT_EXECUTE|[57]
11:46:02.0 (3186494)|HEAP_ALLOCATE|[57]|Bytes:9
11:46:02.0 (3241692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:02.0 (3250589)|STATEMENT_EXECUTE|[58]
11:46:02.0 (3270382)|HEAP_ALLOCATE|[58]|Bytes:5
11:46:02.0 (3287672)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:46:02.0 (3299678)|SYSTEM_MODE_EXIT|false
11:46:02.0 (3324389)|METHOD_EXIT|[1]|saDailyReportListForAdminCtl
11:46:02.0 (3385058)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:80
11:46:02.0 (3393213)|VARIABLE_SCOPE_BEGIN|[163]|this|saDailyReportListForAdminCtl|true|false
11:46:02.0 (3459268)|VARIABLE_ASSIGNMENT|[163]|this|{}|0x3d0bdf03
11:46:02.0 (3478828)|SYSTEM_MODE_ENTER|false
11:46:02.0 (3486749)|HEAP_ALLOCATE|[8]|Bytes:5
11:46:02.0 (3491695)|STATEMENT_EXECUTE|[1]
11:46:02.0 (3497163)|HEAP_ALLOCATE|[8]|Bytes:5
11:46:02.0 (3500261)|STATEMENT_EXECUTE|[8]
11:46:02.0 (3510904)|VARIABLE_ASSIGNMENT|[8]|this.conditionStr|null|0x3d0bdf03
11:46:02.0 (3516275)|STATEMENT_EXECUTE|[10]
11:46:02.0 (3521933)|VARIABLE_ASSIGNMENT|[10]|this.orderBy|null|0x3d0bdf03
11:46:02.0 (3526856)|STATEMENT_EXECUTE|[12]
11:46:02.0 (3531565)|VARIABLE_ASSIGNMENT|[12]|this.limitStr|null|0x3d0bdf03
11:46:02.0 (3536254)|STATEMENT_EXECUTE|[14]
11:46:02.0 (3538000)|STATEMENT_EXECUTE|[16]
11:46:02.0 (3542148)|HEAP_ALLOCATE|[16]|Bytes:4
11:46:02.0 (3550183)|VARIABLE_ASSIGNMENT|[16]|this.pageNum|1|0x3d0bdf03
11:46:02.0 (3554760)|STATEMENT_EXECUTE|[17]
11:46:02.0 (3557754)|HEAP_ALLOCATE|[17]|Bytes:4
11:46:02.0 (3564034)|VARIABLE_ASSIGNMENT|[17]|this.pageSize|50|0x3d0bdf03
11:46:02.0 (3570956)|STATEMENT_EXECUTE|[19]
11:46:02.0 (3579557)|VARIABLE_ASSIGNMENT|[19]|this.initSearchFlg|""|0x3d0bdf03
11:46:02.0 (3584373)|STATEMENT_EXECUTE|[21]
11:46:02.0 (3588935)|HEAP_ALLOCATE|[21]|Bytes:5
11:46:02.0 (3595758)|VARIABLE_ASSIGNMENT|[21]|this.errFlg|false|0x3d0bdf03
11:46:02.0 (3600312)|STATEMENT_EXECUTE|[23]
11:46:02.0 (3605840)|VARIABLE_ASSIGNMENT|[23]|this.selectedOrderTarget|null|0x3d0bdf03
11:46:02.0 (3610887)|STATEMENT_EXECUTE|[25]
11:46:02.0 (3612579)|STATEMENT_EXECUTE|[27]
11:46:02.0 (3614207)|STATEMENT_EXECUTE|[29]
11:46:02.0 (3615941)|STATEMENT_EXECUTE|[30]
11:46:02.0 (3617548)|STATEMENT_EXECUTE|[31]
11:46:02.0 (3619122)|STATEMENT_EXECUTE|[32]
11:46:02.0 (3620812)|STATEMENT_EXECUTE|[34]
11:46:02.0 (3622395)|STATEMENT_EXECUTE|[35]
11:46:02.0 (3624195)|STATEMENT_EXECUTE|[37]
11:46:02.0 (3625918)|STATEMENT_EXECUTE|[47]
11:46:02.0 (3632928)|HEAP_ALLOCATE|[47]|Bytes:53
11:46:02.0 (3652851)|HEAP_ALLOCATE|[47]|Bytes:4
11:46:02.0 (3665890)|HEAP_ALLOCATE|[47]|Bytes:7
11:46:02.0 (3720282)|HEAP_ALLOCATE|[47]|Bytes:85
11:46:02.0 (3731233)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:46:02.0 (3735593)|STATEMENT_EXECUTE|[1]
11:46:02.0 (3743706)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:46:02.0 (3756541)|METHOD_ENTRY|[47]||System.UserInfo.getUserId()
11:46:02.0 (3813093)|METHOD_EXIT|[47]||System.UserInfo.getUserId()
11:46:02.0 (4863827)|SOQL_EXECUTE_BEGIN|[47]|Aggregations:0|SELECT Id, Profile.Name FROM User WHERE Id = :tmpVar1
11:46:02.0 (18772499)|SOQL_EXECUTE_END|[47]|Rows:1
11:46:02.0 (18827008)|HEAP_ALLOCATE|[47]|Bytes:8
11:46:02.0 (18856281)|HEAP_ALLOCATE|[47]|Bytes:127
11:46:02.0 (18947366)|HEAP_ALLOCATE|[47]|Bytes:8
11:46:02.0 (18971542)|HEAP_ALLOCATE|[47]|Bytes:30
11:46:02.0 (19026198)|HEAP_ALLOCATE|[47]|Bytes:16
11:46:02.0 (19070589)|VARIABLE_ASSIGNMENT|[47]|this.currentUser|{"Id":"0056F000006PtYlQAK","ProfileId":"00e6F000002RS1oQAG","Profile":{"Name":"System Administrator","Id":"00e6F000002RS1oQAG"}}|0x3d0bdf03
11:46:02.0 (19099949)|HEAP_ALLOCATE|[47]|Bytes:6
11:46:02.0 (19172721)|STATEMENT_EXECUTE|[163]
11:46:02.0 (19178100)|STATEMENT_EXECUTE|[164]
