41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:15:21.0 (129296)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
17:15:21.0 (2337658)|EXECUTION_STARTED
17:15:21.0 (2349900)|CODE_UNIT_STARTED|[EXTERNAL]|0666F000006A553|VF: /apex/auScheduleList
17:15:21.0 (121432508)|SYSTEM_MODE_ENTER|true
17:15:21.0 (123427320)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
17:15:21.0 (123464022)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
17:15:21.0 (123490089)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
17:15:21.0 (123509970)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
17:15:21.0 (123529452)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
17:15:21.0 (123551406)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
17:15:21.0 (123573220)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
17:15:21.0 (123594862)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
17:15:21.0 (123617079)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
17:15:21.0 (123640893)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
17:15:21.0 (123662641)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
17:15:21.0 (123689288)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
17:15:21.0 (123707409)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
17:15:21.0 (123732580)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
17:15:21.0 (123760962)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
17:15:21.0 (123783718)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
17:15:21.0 (123810421)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
17:15:21.0 (123834101)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
17:15:21.0 (123858229)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
17:15:21.0 (123884230)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
17:15:21.0 (123907381)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
17:15:21.0 (123933562)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
17:15:21.0 (123957327)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
17:15:21.0 (123984296)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
17:15:21.0 (124002766)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
17:15:21.0 (124310255)|HEAP_ALLOCATE|[72]|Bytes:3
17:15:21.0 (124392481)|HEAP_ALLOCATE|[77]|Bytes:152
17:15:21.0 (124414004)|HEAP_ALLOCATE|[342]|Bytes:408
17:15:21.0 (124440485)|HEAP_ALLOCATE|[355]|Bytes:408
17:15:21.0 (124459547)|HEAP_ALLOCATE|[467]|Bytes:48
17:15:21.0 (124499606)|HEAP_ALLOCATE|[139]|Bytes:6
17:15:21.0 (124533950)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
17:15:21.0 (124621866)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
17:15:21.0 (124659252)|METHOD_ENTRY|[1]|01p6F0000084OtI|auMainTopCompCtrl.auMainTopCompCtrl()
17:15:21.0 (124673083)|STATEMENT_EXECUTE|[1]
17:15:21.0 (124680056)|STATEMENT_EXECUTE|[1]
17:15:21.0 (124682442)|STATEMENT_EXECUTE|[3]
17:15:21.0 (124689046)|HEAP_ALLOCATE|[3]|Bytes:4
17:15:21.0 (124732928)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
17:15:21.0 (124745217)|STATEMENT_EXECUTE|[4]
17:15:21.0 (124749904)|HEAP_ALLOCATE|[4]|Bytes:4
17:15:21.0 (124772996)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
17:15:21.0 (124783210)|STATEMENT_EXECUTE|[5]
17:15:21.0 (124787300)|HEAP_ALLOCATE|[5]|Bytes:4
17:15:21.0 (124802525)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
17:15:21.0 (124811928)|STATEMENT_EXECUTE|[6]
17:15:21.0 (124815462)|HEAP_ALLOCATE|[6]|Bytes:4
17:15:21.0 (124831336)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
17:15:21.0 (124843541)|STATEMENT_EXECUTE|[7]
17:15:21.0 (124848047)|HEAP_ALLOCATE|[7]|Bytes:4
17:15:21.0 (124861338)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
17:15:21.0 (124869112)|STATEMENT_EXECUTE|[8]
17:15:21.0 (124872873)|HEAP_ALLOCATE|[8]|Bytes:4
17:15:21.0 (124886293)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
17:15:21.0 (124899397)|STATEMENT_EXECUTE|[9]
17:15:21.0 (124902756)|HEAP_ALLOCATE|[9]|Bytes:4
17:15:21.0 (124914938)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
17:15:21.0 (124923342)|STATEMENT_EXECUTE|[10]
17:15:21.0 (124926876)|HEAP_ALLOCATE|[10]|Bytes:4
17:15:21.0 (124939566)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
17:15:21.0 (124952796)|STATEMENT_EXECUTE|[11]
17:15:21.0 (124957412)|HEAP_ALLOCATE|[11]|Bytes:4
17:15:21.0 (124973055)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
17:15:21.0 (124984685)|STATEMENT_EXECUTE|[12]
17:15:21.0 (124988309)|HEAP_ALLOCATE|[12]|Bytes:4
17:15:21.0 (125003364)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
17:15:21.0 (125016855)|STATEMENT_EXECUTE|[13]
17:15:21.0 (125021617)|HEAP_ALLOCATE|[13]|Bytes:4
17:15:21.0 (125037444)|VARIABLE_ASSIGNMENT|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|51
17:15:21.0 (125049379)|STATEMENT_EXECUTE|[14]
17:15:21.0 (125053168)|HEAP_ALLOCATE|[14]|Bytes:4
17:15:21.0 (125068954)|VARIABLE_ASSIGNMENT|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|52
17:15:21.0 (125077527)|STATEMENT_EXECUTE|[15]
17:15:21.0 (125080943)|HEAP_ALLOCATE|[15]|Bytes:4
17:15:21.0 (125095158)|VARIABLE_ASSIGNMENT|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|53
17:15:21.0 (125105470)|STATEMENT_EXECUTE|[16]
17:15:21.0 (125108717)|HEAP_ALLOCATE|[16]|Bytes:4
17:15:21.0 (125123210)|VARIABLE_ASSIGNMENT|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|54
17:15:21.0 (125130923)|STATEMENT_EXECUTE|[17]
17:15:21.0 (125134399)|HEAP_ALLOCATE|[17]|Bytes:4
17:15:21.0 (125147572)|VARIABLE_ASSIGNMENT|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|55
17:15:21.0 (125152958)|STATEMENT_EXECUTE|[18]
17:15:21.0 (125155718)|HEAP_ALLOCATE|[18]|Bytes:4
17:15:21.0 (125164588)|VARIABLE_ASSIGNMENT|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|56
17:15:21.0 (125171768)|STATEMENT_EXECUTE|[19]
17:15:21.0 (125174027)|HEAP_ALLOCATE|[19]|Bytes:4
17:15:21.0 (125184630)|VARIABLE_ASSIGNMENT|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|57
17:15:21.0 (125195192)|STATEMENT_EXECUTE|[20]
17:15:21.0 (125198736)|HEAP_ALLOCATE|[20]|Bytes:4
17:15:21.0 (125208466)|VARIABLE_ASSIGNMENT|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|58
17:15:21.0 (125214790)|STATEMENT_EXECUTE|[21]
17:15:21.0 (125217022)|HEAP_ALLOCATE|[21]|Bytes:4
17:15:21.0 (125227627)|VARIABLE_ASSIGNMENT|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|59
17:15:21.0 (125239120)|STATEMENT_EXECUTE|[22]
17:15:21.0 (125241588)|HEAP_ALLOCATE|[22]|Bytes:4
17:15:21.0 (125253433)|VARIABLE_ASSIGNMENT|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|60
17:15:21.0 (125259697)|STATEMENT_EXECUTE|[23]
17:15:21.0 (125262855)|HEAP_ALLOCATE|[23]|Bytes:4
17:15:21.0 (125274076)|VARIABLE_ASSIGNMENT|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|61
17:15:21.0 (125281817)|STATEMENT_EXECUTE|[24]
17:15:21.0 (125284723)|HEAP_ALLOCATE|[24]|Bytes:4
17:15:21.0 (125298130)|VARIABLE_ASSIGNMENT|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|71
17:15:21.0 (125306695)|STATEMENT_EXECUTE|[25]
17:15:21.0 (125312221)|HEAP_ALLOCATE|[25]|Bytes:4
17:15:21.0 (125323329)|VARIABLE_ASSIGNMENT|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|81
17:15:21.0 (125337065)|STATEMENT_EXECUTE|[26]
17:15:21.0 (125340549)|HEAP_ALLOCATE|[26]|Bytes:4
17:15:21.0 (125350290)|VARIABLE_ASSIGNMENT|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|82
17:15:21.0 (125361434)|STATEMENT_EXECUTE|[27]
17:15:21.0 (125365071)|HEAP_ALLOCATE|[27]|Bytes:4
17:15:21.0 (125381321)|VARIABLE_ASSIGNMENT|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|83
17:15:21.0 (125419882)|METHOD_EXIT|[1]|auMainTopCompCtrl
17:15:21.0 (125433609)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
17:15:21.0 (125446580)|VARIABLE_SCOPE_BEGIN|[48]|this|auMainTopCompCtrl|true|false
17:15:21.0 (125537807)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x3b3fb253
17:15:21.0 (125551361)|STATEMENT_EXECUTE|[1]
17:15:21.0 (125553242)|STATEMENT_EXECUTE|[29]
17:15:21.0 (125554980)|STATEMENT_EXECUTE|[30]
17:15:21.0 (125556625)|STATEMENT_EXECUTE|[31]
17:15:21.0 (125559711)|STATEMENT_EXECUTE|[34]
17:15:21.0 (125561801)|STATEMENT_EXECUTE|[35]
17:15:21.0 (125563613)|STATEMENT_EXECUTE|[36]
17:15:21.0 (125565853)|STATEMENT_EXECUTE|[38]
17:15:21.0 (125567805)|STATEMENT_EXECUTE|[39]
17:15:21.0 (125569777)|STATEMENT_EXECUTE|[41]
17:15:21.0 (125571937)|STATEMENT_EXECUTE|[46]
17:15:21.0 (125743475)|HEAP_ALLOCATE|[50]|Bytes:5
17:15:21.0 (125779303)|HEAP_ALLOCATE|[56]|Bytes:5
17:15:21.0 (125792358)|HEAP_ALLOCATE|[64]|Bytes:7
17:15:21.0 (125820648)|HEAP_ALLOCATE|[46]|Bytes:5
17:15:21.0 (125851768)|VARIABLE_ASSIGNMENT|[46]|this.isSAUser|false|0x3b3fb253
17:15:21.0 (125874036)|HEAP_ALLOCATE|[46]|Bytes:6
17:15:21.0 (125930921)|STATEMENT_EXECUTE|[48]
17:15:21.0 (125934288)|STATEMENT_EXECUTE|[49]
17:15:21.0 (126076167)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"isSAUser":false}|0x3b3fb253
17:15:21.0 (126107368)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|0
17:15:21.0 (126118829)|HEAP_ALLOCATE|[34]|Bytes:4
17:15:21.0 (126134959)|VARIABLE_ASSIGNMENT|[34]|this.iTypeOfScreen|0|0x3b3fb253
17:15:21.0 (126192283)|STATEMENT_EXECUTE|[51]
17:15:21.0 (127504113)|HEAP_ALLOCATE|[51]|Bytes:156
17:15:21.0 (146435725)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"isSAUser":false,"iTypeOfScreen":0}|0x3b3fb253
17:15:21.0 (146457051)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"https://au-portal.li (77 more) ..."
17:15:21.0 (146484325)|VARIABLE_ASSIGNMENT|[39]|this.urlReportsSFA|"https://au-portal.li (77 more) ..."|0x3b3fb253
17:15:21.0 (146496654)|STATEMENT_EXECUTE|[53]
17:15:21.0 (146502728)|HEAP_ALLOCATE|[53]|Bytes:202
17:15:21.0 (146522805)|HEAP_ALLOCATE|[53]|Bytes:4
17:15:21.0 (146547952)|HEAP_ALLOCATE|[53]|Bytes:7
17:15:21.0 (146589330)|HEAP_ALLOCATE|[58]|Bytes:89
17:15:21.0 (146603350)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
17:15:21.0 (146608397)|STATEMENT_EXECUTE|[1]
17:15:21.0 (146616944)|SYSTEM_METHOD_EXIT|[1]|UserInfo
17:15:21.0 (146636760)|METHOD_ENTRY|[58]||System.UserInfo.getUserId()
17:15:21.0 (146684098)|METHOD_EXIT|[58]||System.UserInfo.getUserId()
17:15:21.0 (150860216)|SOQL_EXECUTE_BEGIN|[53]|Aggregations:0|SELECT SmallPhotoUrl, Account.Name, Account.RegionalOfficeId__r.RegionalOfficeName__c, Account.BranchId__r.BranchName__c, Name, Department, UserRole.Name, Profile.Name FROM User WHERE User.ID = :tmpVar1
17:15:21.0 (180086876)|SOQL_EXECUTE_END|[53]|Rows:1
17:15:21.0 (180121880)|HEAP_ALLOCATE|[53]|Bytes:8
17:15:21.0 (180164877)|HEAP_ALLOCATE|[53]|Bytes:276
17:15:21.0 (180250298)|HEAP_ALLOCATE|[53]|Bytes:8
17:15:21.0 (180269007)|HEAP_ALLOCATE|[53]|Bytes:30
17:15:21.0 (180319524)|HEAP_ALLOCATE|[53]|Bytes:32
17:15:21.0 (180451802)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"isSAUser":false,"iTypeOfScreen":0,"urlReportsSFA":"https://au-portal.li (77 more) ..."}|0x3b3fb253
17:15:21.0 (180564628)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"SmallPhotoUrl":"/profilephoto/005/T","Name":"auPortal システム開発","UserRoleId":"00E6F000001SEaUUAW","ProfileId":"00e6F000002RS1oQAG","Id":"0056F000006PtYlQAK","UserRole":{"Name":"コンシューマ事業本部","Id":"00E6F000001SEaUUAW"},"Profile":{"Name":"System Administrator","Id":"00e6F000002RS1oQAG"}}|0x150ed063
17:15:21.0 (180608986)|VARIABLE_ASSIGNMENT|[38]|this.currentUser|{"SmallPhotoUrl":"/profilephoto/005/T","Name":"auPortal システム開発","UserRoleId":"00E6F000001SEaUUAW","ProfileId":"00e6F000002RS1oQAG","Id":"0056F000006PtYlQAK","UserRole":{"Name":"コンシューマ事業本部","Id":"00E6F000001SEaUUAW"},"Profile":{"Name":"System Administrator","Id":"00e6F000002RS1oQAG"}}|0x3b3fb253
17:15:21.0 (180629369)|STATEMENT_EXECUTE|[60]
17:15:21.0 (180722602)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"currentUser":"0x150ed063","isSAUser":false,"iTypeOfScreen":0,"urlReportsSFA":"https://au-portal.li (77 more) ..."}|0x3b3fb253
17:15:21.0 (181181154)|VARIABLE_SCOPE_BEGIN|[131]|auConstantCmn.ACCESS_TYPE_KDDI|String|false|true
