42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: Datetime thisWeek = Datetime.now().addDays(-7);
Execute Anonymous: List<kdKnowledgeDetail__c> listK = [SELECT InThisWeek__c FROM kdKnowledgeDetail__c WHERE InThisWeek__c = true AND CreatedDate < :thisWeek];
Execute Anonymous: for(kdKnowledgeDetail__c k : listK) {
Execute Anonymous:     k.InThisWeek__c = false;
Execute Anonymous: }
Execute Anonymous: update listK;
18:48:39.0 (806435)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
18:48:39.0 (826817)|EXECUTION_STARTED
18:48:39.0 (831662)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
18:48:39.0 (1049230)|VARIABLE_SCOPE_BEGIN|[2]|listK|List<kdKnowledgeDetail__c>|true|false
18:48:39.0 (1078417)|VARIABLE_SCOPE_BEGIN|[1]|thisWeek|Datetime|false|false
18:48:39.0 (1185131)|HEAP_ALLOCATE|[72]|Bytes:3
18:48:39.0 (1226294)|HEAP_ALLOCATE|[77]|Bytes:152
18:48:39.0 (1241156)|HEAP_ALLOCATE|[342]|Bytes:408
18:48:39.0 (1253107)|HEAP_ALLOCATE|[355]|Bytes:408
18:48:39.0 (1263633)|HEAP_ALLOCATE|[467]|Bytes:48
18:48:39.0 (1291546)|HEAP_ALLOCATE|[139]|Bytes:6
18:48:39.0 (1312883)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
18:48:39.0 (1451283)|STATEMENT_EXECUTE|[1]
18:48:39.0 (1454211)|STATEMENT_EXECUTE|[1]
18:48:39.0 (1505368)|HEAP_ALLOCATE|[1]|Bytes:56
18:48:39.0 (1533120)|HEAP_ALLOCATE|[1]|Bytes:56
18:48:39.0 (1583626)|VARIABLE_ASSIGNMENT|[1]|thisWeek|"2018-05-15T09:48:39.895Z"
18:48:39.0 (1589871)|STATEMENT_EXECUTE|[2]
18:48:39.0 (1593234)|HEAP_ALLOCATE|[2]|Bytes:102
18:48:39.0 (1613747)|HEAP_ALLOCATE|[2]|Bytes:4
18:48:39.0 (1627207)|HEAP_ALLOCATE|[2]|Bytes:7
18:48:39.0 (1673269)|HEAP_ALLOCATE|[50]|Bytes:5
18:48:39.0 (1695307)|HEAP_ALLOCATE|[56]|Bytes:5
18:48:39.0 (1702906)|HEAP_ALLOCATE|[64]|Bytes:7
18:48:39.0 (2043603)|SOQL_EXECUTE_BEGIN|[2]|Aggregations:0|SELECT InThisWeek__c FROM kdKnowledgeDetail__c WHERE (InThisWeek__c = TRUE AND CreatedDate < :tmpVar1)
18:48:39.0 (289545618)|SOQL_EXECUTE_END|[2]|Rows:2179
18:48:39.0 (289589790)|HEAP_ALLOCATE|[2]|Bytes:8720
18:48:39.0 (291235217)|HEAP_ALLOCATE|[2]|Bytes:108950
18:48:39.0 (291285370)|HEAP_ALLOCATE|[2]|Bytes:8720
18:48:39.0 (291326215)|VARIABLE_ASSIGNMENT|[2]|listK|"List of size 2179 too large to display"|0x40917748
18:48:39.0 (291555970)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291575624)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291585624)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291605765)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdFIUA0"}|0x1d8de492
18:48:39.0 (291613967)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291616388)|STATEMENT_EXECUTE|[4]
18:48:39.0 (291676693)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x1d8de492
18:48:39.0 (291692411)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291703706)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291710651)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291722827)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdeXUAS"}|0x71906937
18:48:39.0 (291728201)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291729898)|STATEMENT_EXECUTE|[4]
18:48:39.0 (291755640)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x71906937
18:48:39.0 (291768925)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291778513)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291783993)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291795385)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdSMUA0"}|0x6fa69bce
18:48:39.0 (291800378)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291801976)|STATEMENT_EXECUTE|[4]
18:48:39.0 (291822306)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x6fa69bce
18:48:39.0 (291834351)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291843003)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291848002)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291858710)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdVpUAK"}|0x4aacd413
18:48:39.0 (291863765)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291865278)|STATEMENT_EXECUTE|[4]
18:48:39.0 (291884813)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x4aacd413
18:48:39.0 (291897639)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291905986)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291911286)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291921679)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdIlUAK"}|0x38f700a0
18:48:39.0 (291926459)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291927965)|STATEMENT_EXECUTE|[4]
18:48:39.0 (291946892)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x38f700a0
18:48:39.0 (291959360)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (291968779)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (291973863)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (291989074)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYd7sUAC"}|0x4adc1f58
18:48:39.0 (291994390)|STATEMENT_EXECUTE|[3]
18:48:39.0 (291996007)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292014632)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x4adc1f58
18:48:39.0 (292027367)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292036337)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292041103)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (292051930)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYctqUAC"}|0x117f8526
18:48:39.0 (292056886)|STATEMENT_EXECUTE|[3]
18:48:39.0 (292058413)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292078157)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x117f8526
18:48:39.0 (292089925)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292098326)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292103524)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (292114145)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdYyUAK"}|0x3d5fd756
18:48:39.0 (292119104)|STATEMENT_EXECUTE|[3]
18:48:39.0 (292120867)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292139391)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x3d5fd756
18:48:39.0 (292151597)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292160391)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292165254)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (292175967)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYd2dUAC"}|0x3dad325d
18:48:39.0 (292180744)|STATEMENT_EXECUTE|[3]
18:48:39.0 (292182219)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292201236)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x3dad325d
18:48:39.0 (292213551)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292222351)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292227384)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (292237638)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdA3UAK"}|0x1721dc6f
18:48:39.0 (292243046)|STATEMENT_EXECUTE|[3]
18:48:39.0 (292244608)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292262751)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x1721dc6f
18:48:39.0 (292274383)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292283560)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292288470)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
18:48:39.0 (292299922)|VARIABLE_ASSIGNMENT|[3]|k|{"InThisWeek__c":true,"Id":"a0A6F00000qYdvZUAS"}|0x7a1a3d18
18:48:39.0 (292305021)|STATEMENT_EXECUTE|[3]
18:48:39.0 (292306520)|STATEMENT_EXECUTE|[4]
18:48:39.0 (292325033)|VARIABLE_ASSIGNMENT|[4]|this.InThisWeek__c|false|0x7a1a3d18
18:48:39.0 (292336357)|HEAP_ALLOCATE|[3]|Bytes:5
18:48:39.0 (292345414)|HEAP_ALLOCATE|[3]|Bytes:12
18:48:39.0 (292350427)|VARIABLE_SCOPE_BEGIN|[3]|k|kdKnowledgeDetail__c|true|false
