38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:16:03.0 (73235)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
19:16:03.0 (111147)|EXECUTION_STARTED
19:16:03.0 (122671)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqU|VF: /apex/kdKnowledgeListPage
19:16:03.0 (757593)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqU
19:16:03.0 (13129461)|HEAP_ALLOCATE|[72]|Bytes:3
19:16:03.0 (13180709)|HEAP_ALLOCATE|[77]|Bytes:152
19:16:03.0 (13195803)|HEAP_ALLOCATE|[342]|Bytes:408
19:16:03.0 (13208385)|HEAP_ALLOCATE|[355]|Bytes:408
19:16:03.0 (13221021)|HEAP_ALLOCATE|[467]|Bytes:48
19:16:03.0 (13250905)|HEAP_ALLOCATE|[139]|Bytes:6
19:16:03.0 (13294013)|HEAP_ALLOCATE|[50]|Bytes:5
19:16:03.0 (13315808)|HEAP_ALLOCATE|[56]|Bytes:5
19:16:03.0 (13323786)|HEAP_ALLOCATE|[64]|Bytes:7
19:16:03.0 (16041039)|VARIABLE_SCOPE_BEGIN|[21]|kdKnowledgeListCtrl.COOKIE_CREATEDBY|String|false|true
19:16:03.0 (16058322)|VARIABLE_SCOPE_BEGIN|[36]|kdKnowledgeListCtrl.COOKIE_EXPIRATION_DATE|Integer|false|true
19:16:03.0 (16066356)|VARIABLE_SCOPE_BEGIN|[32]|kdKnowledgeListCtrl.COOKIE_FREETEXT|String|false|true
19:16:03.0 (16073628)|VARIABLE_SCOPE_BEGIN|[22]|kdKnowledgeListCtrl.COOKIE_HASMOVIE|String|false|true
19:16:03.0 (16080702)|VARIABLE_SCOPE_BEGIN|[35]|kdKnowledgeListCtrl.COOKIE_LABEL_INIT_SEARCH_FLG|String|false|true
19:16:03.0 (16088147)|VARIABLE_SCOPE_BEGIN|[15]|kdKnowledgeListCtrl.COOKIE_PREFIX|String|false|true
19:16:03.0 (16094880)|VARIABLE_SCOPE_BEGIN|[16]|kdKnowledgeListCtrl.COOKIE_STATUS|String|false|true
19:16:03.0 (16102051)|VARIABLE_SCOPE_BEGIN|[19]|kdKnowledgeListCtrl.COOKIE_SUBJECTDIVISION|String|false|true
19:16:03.0 (16109080)|VARIABLE_SCOPE_BEGIN|[18]|kdKnowledgeListCtrl.COOKIE_THEMA|String|false|true
19:16:03.0 (16121012)|VARIABLE_SCOPE_BEGIN|[20]|kdKnowledgeListCtrl.COOKIE_TITLE|String|false|true
19:16:03.0 (16128526)|VARIABLE_SCOPE_BEGIN|[17]|kdKnowledgeListCtrl.COOKIE_TYPE|String|false|true
19:16:03.0 (16142437)|VARIABLE_SCOPE_BEGIN|[23]|kdKnowledgeListCtrl.MOVIE_CONTENTTYPE|Set<String>|true|true
19:16:03.0 (16151389)|VARIABLE_SCOPE_BEGIN|[3]|kdKnowledgeListCtrl.URL_PARAM_NAME_KNOWLEDGE_ID|String|false|true
19:16:03.0 (16159649)|VARIABLE_SCOPE_BEGIN|[4]|kdKnowledgeListCtrl.URL_PARAM_NAME_SHOP_ID|String|false|true
19:16:03.0 (20033086)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
19:16:03.0 (20051707)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
19:16:03.0 (20059544)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
19:16:03.0 (20066994)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
19:16:03.0 (20074248)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
19:16:03.0 (20080924)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
19:16:03.0 (20088264)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
19:16:03.0 (20095291)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
19:16:03.0 (20104367)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
19:16:03.0 (20112028)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
19:16:03.0 (20130210)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
19:16:03.0 (20137690)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
19:16:03.0 (20146085)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
19:16:03.0 (20158598)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
19:16:03.0 (20167948)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
19:16:03.0 (20175545)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
19:16:03.0 (20185967)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
19:16:03.0 (20198607)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
19:16:03.0 (20211721)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
19:16:03.0 (20224472)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
19:16:03.0 (24932440)|VF_DESERIALIZE_VIEWSTATE_END
19:16:03.0 (31719496)|SYSTEM_MODE_ENTER|true
19:16:03.0 (31797627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
19:16:03.0 (31830993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
19:16:03.0 (31841918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:331
19:16:03.0 (31850139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:55
19:16:03.0 (31858034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
19:16:03.0 (31936255)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_CREATEDBY|"CreatedBy"
19:16:03.0 (31950556)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:16:03.0 (31963032)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_FREETEXT|"FreeText"
19:16:03.0 (31970669)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:16:03.0 (31979240)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_HASMOVIE|"HasMovie"
19:16:03.0 (31985615)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
19:16:03.0 (31994719)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_LABEL_INIT_SEARCH_FLG|"initSearchFlg"
19:16:03.0 (32002295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:16:03.0 (32013959)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_PREFIX|"kdKnowledgeListPage_"
19:16:03.0 (32021388)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
19:16:03.0 (32030817)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_STATUS|"Status"
19:16:03.0 (32038375)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
19:16:03.0 (32048962)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_SUBJECTDIVISION|"SubjectDivision"
19:16:03.0 (32055671)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
19:16:03.0 (32065270)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_THEMA|"Thema"
19:16:03.0 (32071914)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
19:16:03.0 (32080727)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_TITLE|"Title"
19:16:03.0 (32087026)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:16:03.0 (32096152)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.COOKIE_TYPE|"Type"
19:16:03.0 (32104816)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
19:16:03.0 (32289007)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.URL_PARAM_NAME_KNOWLEDGE_ID|"knowledge"
19:16:03.0 (32304065)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:16:03.0 (32323399)|VARIABLE_ASSIGNMENT|[EXTERNAL]|kdKnowledgeListCtrl.URL_PARAM_NAME_SHOP_ID|"shop"
19:16:03.0 (32340205)|METHOD_ENTRY|[1]|01p6F000006sUQg|kdKnowledgeListCtrl.kdKnowledgeListCtrl()
19:16:03.0 (32349350)|STATEMENT_EXECUTE|[1]
19:16:03.0 (32355718)|STATEMENT_EXECUTE|[1]
19:16:03.0 (32378004)|SYSTEM_MODE_ENTER|false
19:16:03.0 (32393992)|HEAP_ALLOCATE|[23]|Bytes:5
19:16:03.0 (32399681)|STATEMENT_EXECUTE|[23]
19:16:03.0 (32427281)|METHOD_ENTRY|[23]|01p6F000006sUQg|kdKnowledgeListCtrl.getMovieContentType()
19:16:03.0 (32469376)|HEAP_ALLOCATE|[102]|Bytes:5
19:16:03.0 (32474696)|STATEMENT_EXECUTE|[101]
19:16:03.0 (32476563)|STATEMENT_EXECUTE|[102]
19:16:03.0 (32494407)|HEAP_ALLOCATE|[102]|Bytes:4
19:16:03.0 (32681873)|VARIABLE_SCOPE_BEGIN|[102]|movies|Set<String>|true|false
19:16:03.0 (32721679)|VARIABLE_ASSIGNMENT|[102]|movies|[]|0x159d5b55
19:16:03.0 (32727955)|STATEMENT_EXECUTE|[103]
19:16:03.0 (32733442)|HEAP_ALLOCATE|[103]|Bytes:15
19:16:03.0 (32770098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:16:03.0 (32780820)|STATEMENT_EXECUTE|[105]
