36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:47:08.0 (47459)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
11:47:08.0 (79331)|EXECUTION_STARTED
11:47:08.0 (83305)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqZ|VF: /apex/saDailyReportListForAdmin
11:47:08.0 (545329)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqZ
11:47:08.0 (7055290)|HEAP_ALLOCATE|[72]|Bytes:3
11:47:08.0 (7112242)|HEAP_ALLOCATE|[77]|Bytes:152
11:47:08.0 (7125161)|HEAP_ALLOCATE|[342]|Bytes:408
11:47:08.0 (7137634)|HEAP_ALLOCATE|[355]|Bytes:408
11:47:08.0 (7148688)|HEAP_ALLOCATE|[467]|Bytes:48
11:47:08.0 (7207136)|HEAP_ALLOCATE|[139]|Bytes:6
11:47:08.0 (7245586)|HEAP_ALLOCATE|[50]|Bytes:5
11:47:08.0 (7265783)|HEAP_ALLOCATE|[56]|Bytes:5
11:47:08.0 (7273073)|HEAP_ALLOCATE|[64]|Bytes:7
11:47:08.0 (8554327)|VARIABLE_SCOPE_BEGIN|[39]|saDailyReportListForAdminCtl.BASE_QUERY_STRING|String|false|true
11:47:08.0 (8680666)|VARIABLE_SCOPE_BEGIN|[44]|saDailyReportListForAdminCtl.QUERY_LIMIT|String|false|true
11:47:08.0 (8688795)|VARIABLE_SCOPE_BEGIN|[45]|saDailyReportListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
11:47:08.0 (8696219)|VARIABLE_SCOPE_BEGIN|[43]|saDailyReportListForAdminCtl.SELECTOPTION_ALL|String|false|true
11:47:08.0 (8706829)|VARIABLE_SCOPE_BEGIN|[42]|saDailyReportListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
11:47:08.0 (8758048)|VARIABLE_SCOPE_BEGIN|[54]|saDailyReportListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
11:47:08.0 (11796463)|VF_DESERIALIZE_VIEWSTATE_END
11:47:08.0 (17262866)|SYSTEM_MODE_ENTER|true
11:47:08.0 (17302119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:312
11:47:08.0 (17354194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
11:47:08.0 (17360686)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:08.0 (17366100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:08.0 (17406488)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.QUERY_LIMIT|"1000"
11:47:08.0 (17417921)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:47:08.0 (17428730)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.QUERY_LIMIT_MAX|"10000"
11:47:08.0 (17433929)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:47:08.0 (17439823)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.SELECTOPTION_ALL|"2"
11:47:08.0 (17443704)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:47:08.0 (17448935)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportListForAdminCtl.SELECTOPTION_LASTMODIFIED|"1"
11:47:08.0 (17476895)|METHOD_ENTRY|[1]|01p6F000006sUQo|saDailyReportListForAdminCtl.saDailyReportListForAdminCtl()
11:47:08.0 (17487307)|STATEMENT_EXECUTE|[1]
11:47:08.0 (17494067)|STATEMENT_EXECUTE|[1]
11:47:08.0 (17510016)|SYSTEM_MODE_ENTER|false
11:47:08.0 (17526192)|HEAP_ALLOCATE|[39]|Bytes:5
11:47:08.0 (17534070)|STATEMENT_EXECUTE|[39]
11:47:08.0 (17538308)|HEAP_ALLOCATE|[39]|Bytes:215
11:47:08.0 (17556767)|VARIABLE_ASSIGNMENT|[39]|saDailyReportListForAdminCtl.BASE_QUERY_STRING|"SELECT RegionalOffic (195 more) ..."
11:47:08.0 (17561943)|STATEMENT_EXECUTE|[55]
11:47:08.0 (17563660)|STATEMENT_EXECUTE|[56]
11:47:08.0 (17578859)|HEAP_ALLOCATE|[56]|Bytes:4
11:47:08.0 (17650401)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:08.0 (17664842)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x51804f10
11:47:08.0 (17679588)|VARIABLE_ASSIGNMENT|[54]|saDailyReportListForAdminCtl.targetRecordsOption|[]|0x51804f10
11:47:08.0 (17690182)|STATEMENT_EXECUTE|[57]
11:47:08.0 (17721130)|HEAP_ALLOCATE|[57]|Bytes:9
11:47:08.0 (17754159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:08.0 (17761549)|STATEMENT_EXECUTE|[58]
11:47:08.0 (17776695)|HEAP_ALLOCATE|[58]|Bytes:5
11:47:08.0 (17790239)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:08.0 (17798837)|SYSTEM_MODE_EXIT|false
11:47:08.0 (17821915)|METHOD_EXIT|[1]|saDailyReportListForAdminCtl
11:47:08.18 (18307302)|SYSTEM_MODE_ENTER|true
11:47:08.18 (18367461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
11:47:08.18 (18376228)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
11:47:08.18 (18384627)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
11:47:08.18 (18389686)|STATEMENT_EXECUTE|[1]
11:47:08.19 (19091397)|SYSTEM_MODE_ENTER|true
11:47:08.19 (19145066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:47:08.19 (19154429)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
11:47:08.19 (19205485)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x60d6ddec
11:47:08.19 (19213370)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
11:47:08.19 (19222812)|VARIABLE_ASSIGNMENT|[88]|escape|null
11:47:08.0 (19534651)|SYSTEM_MODE_ENTER|true
11:47:08.0 (19869575)|SYSTEM_MODE_ENTER|true
11:47:08.0 (20196912)|SYSTEM_MODE_ENTER|true
11:47:08.0 (20494443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:80
11:47:08.0 (20505773)|VARIABLE_SCOPE_BEGIN|[374]|this|saDailyReportListForAdminCtl|true|false
