38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:45:15.0 (110348)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
15:45:15.0 (166982)|EXECUTION_STARTED
15:45:15.0 (173738)|CODE_UNIT_STARTED|[EXTERNAL]|0666F000006TarA|VF: /apex/auSwitchScreenPage
15:45:15.0 (25931006)|SYSTEM_MODE_ENTER|true
15:45:15.0 (26354208)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
15:45:15.0 (26381947)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
15:45:15.0 (26398726)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
15:45:15.0 (26414463)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
15:45:15.0 (26432988)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
15:45:15.0 (26452891)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
15:45:15.0 (26472288)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
15:45:15.0 (26491970)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
15:45:15.0 (26508246)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
15:45:15.0 (26529602)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
15:45:15.0 (26546629)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
15:45:15.0 (26566143)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
15:45:15.0 (26584716)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
15:45:15.0 (26600414)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
15:45:15.0 (26619538)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
15:45:15.0 (26637395)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
15:45:15.0 (26653915)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
15:45:15.0 (26671878)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
15:45:15.0 (26690016)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
15:45:15.0 (26706403)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
15:45:15.0 (26730417)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
15:45:15.0 (26746488)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
15:45:15.0 (26762623)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
15:45:15.0 (26775900)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
15:45:15.0 (26796038)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
15:45:15.0 (27020747)|HEAP_ALLOCATE|[72]|Bytes:3
15:45:15.0 (27085218)|HEAP_ALLOCATE|[77]|Bytes:152
15:45:15.0 (27112634)|HEAP_ALLOCATE|[342]|Bytes:408
15:45:15.0 (27136934)|HEAP_ALLOCATE|[355]|Bytes:408
15:45:15.0 (27157510)|HEAP_ALLOCATE|[467]|Bytes:48
15:45:15.0 (27205851)|HEAP_ALLOCATE|[139]|Bytes:6
15:45:15.0 (27234788)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
15:45:15.0 (27250203)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
15:45:15.0 (27274577)|METHOD_ENTRY|[1]|01p6F0000084OtI|auMainTopCompCtrl.auMainTopCompCtrl()
15:45:15.0 (27289406)|STATEMENT_EXECUTE|[1]
15:45:15.0 (27297346)|STATEMENT_EXECUTE|[1]
15:45:15.0 (27300102)|STATEMENT_EXECUTE|[3]
15:45:15.0 (27310870)|HEAP_ALLOCATE|[3]|Bytes:4
15:45:15.0 (27353004)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
15:45:15.0 (27362379)|STATEMENT_EXECUTE|[4]
15:45:15.0 (27366898)|HEAP_ALLOCATE|[4]|Bytes:4
15:45:15.0 (27381698)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
15:45:15.0 (27390263)|STATEMENT_EXECUTE|[5]
15:45:15.0 (27394087)|HEAP_ALLOCATE|[5]|Bytes:4
15:45:15.0 (27407022)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
15:45:15.0 (27414428)|STATEMENT_EXECUTE|[6]
15:45:15.0 (27418079)|HEAP_ALLOCATE|[6]|Bytes:4
15:45:15.0 (27430638)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
15:45:15.0 (27437741)|STATEMENT_EXECUTE|[7]
15:45:15.0 (27440965)|HEAP_ALLOCATE|[7]|Bytes:4
15:45:15.0 (27451274)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
15:45:15.0 (27460733)|STATEMENT_EXECUTE|[8]
15:45:15.0 (27464178)|HEAP_ALLOCATE|[8]|Bytes:4
15:45:15.0 (27475019)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
15:45:15.0 (27482384)|STATEMENT_EXECUTE|[9]
15:45:15.0 (27485652)|HEAP_ALLOCATE|[9]|Bytes:4
15:45:15.0 (27495849)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
15:45:15.0 (27504319)|STATEMENT_EXECUTE|[10]
15:45:15.0 (27507928)|HEAP_ALLOCATE|[10]|Bytes:4
15:45:15.0 (27519066)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
15:45:15.0 (27526148)|STATEMENT_EXECUTE|[11]
15:45:15.0 (27529189)|HEAP_ALLOCATE|[11]|Bytes:4
15:45:15.0 (27539372)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
15:45:15.0 (27547974)|STATEMENT_EXECUTE|[12]
15:45:15.0 (27551197)|HEAP_ALLOCATE|[12]|Bytes:4
15:45:15.0 (27563220)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
15:45:15.0 (27573058)|STATEMENT_EXECUTE|[13]
15:45:15.0 (27576185)|HEAP_ALLOCATE|[13]|Bytes:4
