42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:45:18.0 (102692)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
15:45:18.0 (172775)|EXECUTION_STARTED
15:45:18.0 (178847)|CODE_UNIT_STARTED|[EXTERNAL]|0666F000005wW3R|VF: /apex/saTasks
15:45:18.0 (10822001)|SYSTEM_MODE_ENTER|true
15:45:18.0 (11539091)|HEAP_ALLOCATE|[72]|Bytes:3
15:45:18.0 (11605676)|HEAP_ALLOCATE|[77]|Bytes:152
15:45:18.0 (11631118)|HEAP_ALLOCATE|[342]|Bytes:408
15:45:18.0 (11653485)|HEAP_ALLOCATE|[355]|Bytes:408
15:45:18.0 (11675648)|HEAP_ALLOCATE|[467]|Bytes:48
15:45:18.0 (11728158)|HEAP_ALLOCATE|[139]|Bytes:6
15:45:18.0 (11760547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
15:45:18.0 (11782288)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:464
15:45:18.0 (11790606)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:78
15:45:18.0 (11810127)|METHOD_ENTRY|[1]|01p6F00000AiTo4|saTasksCtrl.saTasksCtrl()
15:45:18.0 (11826226)|STATEMENT_EXECUTE|[1]
15:45:18.0 (11833803)|STATEMENT_EXECUTE|[1]
15:45:18.0 (11905519)|HEAP_ALLOCATE|[50]|Bytes:5
15:45:18.0 (11949717)|HEAP_ALLOCATE|[56]|Bytes:5
15:45:18.0 (11967435)|HEAP_ALLOCATE|[64]|Bytes:7
15:45:18.0 (11997936)|SYSTEM_MODE_ENTER|false
15:45:18.0 (12020669)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
15:45:18.0 (12036651)|STATEMENT_EXECUTE|[188]
15:45:18.0 (12046079)|SYSTEM_MODE_EXIT|false
15:45:18.0 (12062038)|METHOD_EXIT|[1]|saTasksCtrl
15:45:18.0 (13702706)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
15:45:18.0 (13718995)|VARIABLE_SCOPE_BEGIN|[36]|this|saTasksCtrl|true|false
15:45:18.0 (13839294)|VARIABLE_ASSIGNMENT|[36]|this|{}|0x1d0d4d60
15:45:18.0 (13861182)|SYSTEM_MODE_ENTER|false
